year,county,hospital,total,cesarean_total,cesarean_repeat,vbac
2001,YORK,MEMORIAL HSP-YORK,713,141,47,11
2001,YORK,YORK HSP,2769,650,219,76
2001,NA,FREESTANDING BIRTHING CTR,1076,23,10,35
2001,NA,OTHER**,2274,1,1,59
2000,STATE TOTAL,NA,146861,31935,11711,4496
2000,ADAMS,GETTYSBURG HSP,542,161,67,11
2000,ALLEGHENY,ALLEGH GEN HSP,1621,510,158,27
2000,ALLEGHENY,ALLEGH UNIV HSP-FORBES REGIONAL,1316,213,78,58
2000,ALLEGHENY,ALLEGH UNIV MED CTR-ALLEGH VALL,522,123,48,22
2000,ALLEGHENY,JEFFERSON REGIONAL MED CTR,1,0,0,0
2000,ALLEGHENY,MAGEE-WOMENS HSP OF UPMC HEA SYS,7362,1458,458,341
2000,ALLEGHENY,MERCY HSP OF PGH,1057,251,77,36
2000,ALLEGHENY,OHIO VALLEY GEN HSP,333,90,36,7
2000,ALLEGHENY,SEWICKLEY VALLEY HSP,843,200,69,20
2000,ALLEGHENY,ST CLAIR MEM HSP,1370,323,129,39
2000,ALLEGHENY,ST FRANCIS MED CTR-PGH,564,100,35,16
2000,ALLEGHENY,UPMC MCKEESPORT,267,54,15,8
2000,ALLEGHENY,UPMC PASSAVANT,542,118,39,7
2000,ALLEGHENY,UPMC SHADYSIDE,829,165,59,23
2000,ALLEGHENY,WESTERN PA HSP,2068,508,184,42
2000,ARMSTRONG,ARMSTRONG CO MEM HSP,553,145,56,25
2000,BEAVER,MED CTR BEAVER PA,1366,264,111,36
2000,BEDFORD,UPMC BEDFORD,298,78,36,4
2000,BERKS,READING HSP & MED CTR,3095,686,214,139
2000,BERKS,ST JOSEPH MED CTR-READING,992,152,59,29
2000,BLAIR,ALTOONA HSP,1329,322,135,54
2000,BLAIR,BON SECOURS HOLY FAM REG HLTH SYS,390,94,32,5
2000,BLAIR,NASON HSP,260,59,19,13
2000,BLAIR,TYRONE HSP,74,25,12,0
2000,BRADFORD,MEMORIAL HSP-TOWANDA,262,74,37,8
2000,BRADFORD,ROBERT PACKER HSP,704,116,42,15
2000,BRADFORD,TROY COMM HSP,2,0,0,0
2000,BUCKS,DOYLESTOWN HSP,1370,297,115,58
2000,BUCKS,GRAND VIEW HSP,1131,299,137,18
2000,BUCKS,ST MARY MED CTR-LANGHORNE,1321,320,115,25
2000,BUCKS,TEMPLE LOWER BUCKS HSP,1355,337,123,45
2000,BUCKS,WARMINSTER HSP,139,31,14,2
2000,BUTLER,BUTLER MEM HSP,889,160,71,22
2000,CAMBRIA,CONEMAUGH VALLEY MEM HSP,548,101,34,17
2000,CAMBRIA,MINERS HSP NORTHERN CAMBRIA,1,0,0,0
2000,CAMBRIA,UPMC LEE REGIONAL HSP,958,210,77,17
2000,CARBON,GNADEN HUETTEN MEM HSP,320,60,29,7
2000,CARBON,PALMERTON HSP,178,47,23,6
2000,CENTRE,CENTRE COMM HSP,1265,210,75,40
2000,CHESTER,BRANDYWINE HSP,745,181,65,11
2000,CHESTER,CHESTER CO HSP,1957,421,136,57
2000,CHESTER,JENNERSVILLE REGIONAL HSP,261,44,18,15
2000,CHESTER,MAIN LINE HSP INC-PAOLI CAMPUS,1106,229,86,19
2000,CHESTER,PHOENIXVILLE HSP OF UNIV OF PA H S,1234,187,62,44
2000,CLARION,CLARION HSP,389,151,55,6
2000,CLEARFIELD,CLEARFIELD HSP,329,78,33,7
2000,CLEARFIELD,DUBOIS REG MED CTR,636,133,48,20
2000,CLINTON,LOCK HAVEN HSP,342,59,20,15
2000,COLUMBIA,BERWICK HSP CTR,168,61,23,7
2000,COLUMBIA,BLOOMSBURG HSP,470,135,38,17
2000,CRAWFORD,MEADVILLE MED CTR,654,82,35,14
2000,CRAWFORD,TITUSVILLE AREA HSP,314,59,22,16
2000,CUMBERLAND,CARLISLE REGIONAL MED CTR,643,141,46,18
2000,CUMBERLAND,HOLY SPIRIT HSP,1103,236,66,38
2000,DAUPHIN,PINNACLE HEALTH HOSPITALS,3443,726,277,61
2000,DAUPHIN,POLYCLINIC MED CTR,495,151,64,1
2000,DAUPHIN,THE MILTON S HERSHEY MED CTR,1322,347,117,23
2000,DELAWARE,CROZER-CHESTER MED CTR,2017,556,207,97
2000,DELAWARE,DELA CO MEM HSP,1070,207,79,49
2000,DELAWARE,MERCY FITZGERALD HSP,1182,245,82,21
2000,DELAWARE,RIDDLE MEM HSP,1031,270,123,14
2000,ELK,ST MARYS REG MED CTR,358,107,65,10
2000,ERIE,CORRY MEM HSP,312,76,35,18
2000,ERIE,HAMOT MED CTR,1503,288,117,33
2000,ERIE,METRO HLTH CTR,175,36,12,6
2000,ERIE,MILLCREEK COMM HSP,225,48,23,3
2000,ERIE,SAINT VINCENT HLTH CTR,1675,361,130,43
2000,FAYETTE,UNIONTOWN HSP,917,133,40,43
2000,FRANKLIN,CHAMBERSBURG HSP,1121,268,96,51
2000,FRANKLIN,WAYNESBORO HSP,416,93,39,2
2000,FULTON,FULTON CO MED CTR,65,18,4,1
2000,HUNTINGDON,J C BLAIR MEM HSP,334,63,34,17
2000,INDIANA,INDIANA HSP,659,53,19,32
2000,JEFFERSON,BROOKVILLE HSP,128,35,14,3
2000,JEFFERSON,PUNXSUTAWNEY AREA HSP,208,57,26,3
2000,LACKAWANNA,COMM MED CTR,1887,501,213,33
2000,LACKAWANNA,MERCY HSP-SCRANTON,310,75,27,10
2000,LACKAWANNA,MOSES TAYLOR HSP,401,93,35,8
2000,LANCASTER,COMM HSP-LANCASTER,437,112,52,6
2000,LANCASTER,EPHRATA COMM HSP,787,155,80,10
2000,LANCASTER,LANC GEN HSP,3296,643,228,125
2000,LANCASTER,ST JOSEPH-LANCASTER,930,184,64,41
2000,LAWRENCE,ELLWOOD CITY HSP,203,53,25,7
2000,LAWRENCE,JAMESON MEM HSP,501,70,28,19
2000,LAWRENCE,ST FRANCIS-NEW CASTLE,236,62,22,3
2000,LEBANON,GOOD SAMAR-LEBANON,1047,190,83,26
2000,LEHIGH,ALLENTOWN OSTEO MED CTR,662,129,60,17
2000,LEHIGH,LEHIGH VALLEY HSP-17&CHEW ST,3537,846,302,74
2000,LEHIGH,SACRED HEART-ALLENTOWN,426,63,19,21
2000,LEHIGH,ST LUKES HSP-BETHLEHEM,2534,496,205,87
2000,LUZERNE,GEISINGER WYOMING VALLEY MED CTR,507,151,44,15
2000,LUZERNE,HAZLETON-ST JOSEPH MED CTR,509,144,60,13
2000,LUZERNE,MERCY HSP-WILKES BARRE,423,105,37,8
2000,LUZERNE,NESBITT MEM HSP,1592,442,146,35
2000,LYCOMING,WILLIAMSPORT HSP & MED CTR,1398,356,128,23
2000,MCKEAN,BRADFORD REG MED CTR,230,66,20,2
2000,MERCER,SHARON REG HLTH SYSTEM,618,106,49,16
2000,MERCER,SHENANGO VALLEY MED CTR,177,35,22,2
2000,MERCER,UNITED COMMUNITY HSP,316,77,35,8
2000,MERCER,UPMC HORIZON,418,79,37,11
2000,MIFFLIN,LEWISTOWN HSP,628,234,98,13
2000,MONROE,POCONO MED CTR,913,219,110,15
2000,MONTGOMERY,ABINGTON MEM HSP,4501,1030,357,109
2000,MONTGOMERY,ELKINS PARK HSP,360,111,44,21
2000,MONTGOMERY,HOLY REDEEMER HSP & MED CTR,1642,378,152,49
2000,MONTGOMERY,MAIN LINE HSP INC-BRYN MAWR CAMPUS,1984,409,131,60
2000,MONTGOMERY,MAIN LINE HSP INC-LANKENAU CAMPUS,2015,522,189,64
2000,MONTGOMERY,MERCY SUBURBAN HSP,424,109,35,19
2000,MONTGOMERY,MONTGOMERY HSP,756,206,89,22
2000,MONTGOMERY,NORTH PENN HSP,690,170,68,16
2000,MONTGOMERY,POTTSTOWN MEM MED CTR,865,158,51,40
2000,MONTOUR,GEISINGER MED CTR,1077,299,84,24
2000,NORTHAMPTON,EASTON HSP,608,140,68,8
2000,NORTHUMBERLAND,SHAMOKIN AREA COMM HSP,1,0,0,0
2000,NORTHUMBERLAND,SUNBURY COMM HSP,190,60,24,1
2000,PHILADELPHIA,ALBERT EINSTEIN MED CTR,2017,474,159,61
2000,PHILADELPHIA,CHESTNUT HILL HSP,1213,297,98,23
2000,PHILADELPHIA,CITY AVENUE HSP,2,1,0,0
2000,PHILADELPHIA,EPISCOPAL HSP,910,128,59,2
2000,PHILADELPHIA,FRANKFORD HSP,2219,472,168,99
2000,PHILADELPHIA,HAHNEMANN UNIV HSP,1441,280,104,42
2000,PHILADELPHIA,HSP OF UNIV OF PA,3312,680,216,213
2000,PHILADELPHIA,JEANES HSP,691,214,91,16
2000,PHILADELPHIA,MCMC MERCY HSP OF PHILADELPHIA,311,44,4,2
2000,PHILADELPHIA,MEDICAL COLLEGE OF PA,1,1,1,0
2000,PHILADELPHIA,METHODIST HSP,1083,248,90,30
2000,PHILADELPHIA,NE HSP-PHILA,654,128,59,11
2000,PHILADELPHIA,PARKVIEW HSP,848,165,61,32
2000,PHILADELPHIA,PENNSYLVANIA HSP,4114,1076,379,141
2000,PHILADELPHIA,ST JOSEPHS-PHILA,1,0,0,0
2000,PHILADELPHIA,TEMPLE UNIV HSP,2220,470,172,57
2000,PHILADELPHIA,THOM JEFF UNIV HSP,2216,606,216,74
2000,POTTER,CHARLES COLE MEM HSP,341,48,28,4
2000,SCHUYLKILL,GOOD SAMAR REG MED-POTTSVILLE,188,32,8,6
2000,SCHUYLKILL,POTTSVILLE HSP & WARNE CL,807,160,56,28
2000,SOMERSET,SOMERSET HSP CTR FOR HLTH,489,72,25,16
2000,SOMERSET,WINDBER MEDICAL CTR,159,38,16,6
2000,SUSQUEHANNA,BARNES-KASSON HSP,123,36,16,2
2000,TIOGA,SOLDIERS & SAILORS MEM HSP,335,62,20,15
2000,UNION,EVANGELICAL COMM HSP,806,257,97,26
2000,VENANGO,NW MED CTR-FRANKLIN,422,100,41,12
2000,WARREN,WARREN GEN HSP,413,61,30,15
2000,WASHINGTON,MONONGAHELA VALLEY HSP INC,521,92,31,11
2000,WASHINGTON,WASHINGTON HSP,1022,143,45,33
2000,WAYNE,WAYNE MEM HSP,476,119,53,17
2000,WESTMORELAND,CITIZENS GEN HSP,180,30,11,9
2000,WESTMORELAND,FRICK HSP,372,67,24,11
2000,WESTMORELAND,JEANNETTE DIST MEM HSP,509,110,44,28
2000,WESTMORELAND,LATROBE AREA HSP INC,838,163,44,34
2000,WESTMORELAND,WESTMORELAND REG HSP,768,113,31,27
2000,WYOMING,TYLER MEM HSP,288,71,29,9
2000,YORK,HANOVER GEN HSP,673,148,46,18
2000,YORK,MEMORIAL HSP-YORK,577,117,39,21
2000,YORK,YORK HSP,2844,614,199,95
2000,NA,FREESTANDING BIRTHING CTR,1097,24,6,33
2000,NA,OTHER**,2280,0,0,59
